date,league,home,away,hs,as,home_odds,away_odds,home_won
2024-08-29,MLB,Cleveland Guardians,Kansas City Royals,7,5,1.65,2.3,1
2024-08-29,MLB,Washington Nationals,New York Yankees,5,2,2.8,1.45,1
2024-08-29,MLB,Detroit Tigers,Los Angeles Angels,3,2,1.61,2.4,1
2024-08-29,MLB,Minnesota Twins,Atlanta Braves,1,5,2.2,1.71,0
2024-08-29,MLB,Boston Red Sox,Toronto Blue Jays,3,0,1.71,2.2,1
2024-08-29,MLB,Seattle Mariners,Tampa Bay Rays,6,2,1.63,2.35,1
2024-08-29,MLB,Milwaukee Brewers,San Francisco Giants,5,3,1.59,2.45,1
2024-08-29,MLB,Arizona Diamondbacks,New York Mets,8,5,1.77,2.1,1
2024-08-29,MLB,Colorado Rockies,Miami Marlins,8,2,1.71,2.2,1
2024-08-29,MLB,St. Louis Cardinals,San Diego Padres,4,3,2.05,1.8,1
2024-08-29,MLB,Chicago White Sox,Texas Rangers,3,4,1.0,1.0,0
2024-08-29,MLB,Detroit Tigers,Los Angeles Angels,0,3,1.56,2.5,0
2024-08-29,MLB,St. Louis Cardinals,San Diego Padres,4,1,1.87,1.95,1
2024-08-29,MLB,Los Angeles Dodgers,Baltimore Orioles,6,4,1.91,1.91,1
2024-08-29,MLB,Milwaukee Brewers,San Francisco Giants,6,0,1.74,2.15,1
2024-08-29,MLB,Philadelphia Phillies,Atlanta Braves,5,4,1.61,2.4,1
2024-08-29,MLB,Colorado Rockies,Miami Marlins,8,12,1.74,2.15,0
2024-08-29,MLB,Cincinnati Reds,Athletics,10,9,1.74,2.15,1
2024-08-29,MLB,Chicago White Sox,Texas Rangers,1,2,3.25,1.36,0
2024-08-29,MLB,Boston Red Sox,Toronto Blue Jays,0,2,1.74,2.15,0
2024-08-29,MLB,Houston Astros,Kansas City Royals,6,3,1.61,2.4,1
2024-08-29,MLB,Los Angeles Dodgers,Baltimore Orioles,6,3,1.67,2.25,1
2024-08-29,MLB,Arizona Diamondbacks,New York Mets,2,3,1.8,2.05,0
2024-08-30,MLB,Detroit Tigers,Los Angeles Angels,0,3,1.56,2.5,0
2024-08-30,MLB,Milwaukee Brewers,San Francisco Giants,6,0,1.74,2.15,1
2024-08-30,MLB,Chicago White Sox,Texas Rangers,1,2,3.25,1.36,0
2024-08-30,MLB,St. Louis Cardinals,San Diego Padres,4,1,1.87,1.95,1
2024-08-30,MLB,Colorado Rockies,Miami Marlins,8,12,1.74,2.15,0
2024-08-30,MLB,Cincinnati Reds,Athletics,10,9,1.74,2.15,1
2024-08-30,MLB,Boston Red Sox,Toronto Blue Jays,0,2,1.74,2.15,0
2024-08-30,MLB,Arizona Diamondbacks,New York Mets,2,3,1.8,2.05,0
2024-08-30,MLB,Houston Astros,Kansas City Royals,6,3,1.61,2.4,1
2024-08-30,MLB,Philadelphia Phillies,Atlanta Braves,5,4,1.61,2.4,1
2024-08-30,MLB,Los Angeles Dodgers,Baltimore Orioles,6,3,1.67,2.25,1
2024-08-30,MLB,Cincinnati Reds,Milwaukee Brewers,0,14,1.83,2.0,0
2024-08-30,MLB,New York Yankees,St. Louis Cardinals,6,3,1.53,2.6,1
2024-08-30,MLB,Philadelphia Phillies,Atlanta Braves,2,7,1.74,2.15,0
2024-08-30,MLB,Texas Rangers,Athletics,2,9,1.74,2.15,0
2024-08-30,MLB,Washington Nationals,Chicago Cubs,6,7,2.3,1.65,0
2024-08-30,MLB,Cleveland Guardians,Pittsburgh Pirates,10,8,1.67,2.25,1
2024-08-30,MLB,Tampa Bay Rays,San Diego Padres,5,13,1.8,2.05,0
2024-08-30,MLB,Chicago White Sox,New York Mets,1,5,2.8,1.45,0
2024-08-30,MLB,Houston Astros,Kansas City Royals,3,2,1.54,2.55,1
2024-08-30,MLB,Colorado Rockies,Baltimore Orioles,3,5,2.2,1.71,0
2024-08-30,MLB,Los Angeles Angels,Seattle Mariners,5,9,2.6,1.53,0
2024-08-30,MLB,San Francisco Giants,Miami Marlins,3,1,1.34,3.35,1
2024-08-30,MLB,Arizona Diamondbacks,Los Angeles Dodgers,9,10,2.15,1.74,0
2024-08-30,MLB,Minnesota Twins,Toronto Blue Jays,2,0,1.53,2.6,1
2024-08-31,MLB,Washington Nationals,Chicago Cubs,6,7,2.3,1.65,0
2024-08-31,MLB,Philadelphia Phillies,Atlanta Braves,2,7,1.74,2.15,0
2024-08-31,MLB,New York Yankees,St. Louis Cardinals,6,3,1.53,2.6,1
2024-08-31,MLB,Houston Astros,Kansas City Royals,3,2,1.54,2.55,1
2024-08-31,MLB,Texas Rangers,Athletics,2,9,1.74,2.15,0
2024-08-31,MLB,Cleveland Guardians,Pittsburgh Pirates,10,8,1.67,2.25,1
2024-08-31,MLB,Cincinnati Reds,Milwaukee Brewers,0,14,1.83,2.0,0
2024-08-31,MLB,Chicago White Sox,New York Mets,1,5,2.8,1.45,0
2024-08-31,MLB,Minnesota Twins,Toronto Blue Jays,2,0,1.53,2.6,1
2024-08-31,MLB,Tampa Bay Rays,San Diego Padres,5,13,1.8,2.05,0
2024-08-31,MLB,Los Angeles Angels,Seattle Mariners,5,9,2.6,1.53,0
2024-08-31,MLB,Arizona Diamondbacks,Los Angeles Dodgers,9,10,2.15,1.74,0
2024-08-31,MLB,Colorado Rockies,Baltimore Orioles,3,5,2.2,1.71,0
2024-08-31,MLB,San Francisco Giants,Miami Marlins,3,1,1.34,3.35,1
2024-08-31,MLB,New York Yankees,St. Louis Cardinals,5,6,1.59,2.45,0
2024-08-31,MLB,Washington Nationals,Chicago Cubs,3,5,1.91,1.91,0
2024-08-31,MLB,Tampa Bay Rays,San Diego Padres,11,4,1.8,2.05,1
2024-08-31,MLB,Texas Rangers,Athletics,3,2,1.61,2.4,1
2024-08-31,MLB,Cincinnati Reds,Milwaukee Brewers,4,5,2.1,1.77,0
2024-08-31,MLB,Cleveland Guardians,Pittsburgh Pirates,0,3,1.5,2.65,0
2024-08-31,MLB,Houston Astros,Kansas City Royals,5,2,1.77,2.1,1
2024-08-31,MLB,Chicago White Sox,New York Mets,3,5,2.6,1.53,0
2024-08-31,MLB,Minnesota Twins,Toronto Blue Jays,0,15,1.71,2.2,0
2024-08-31,MLB,Detroit Tigers,Boston Red Sox,2,1,1.71,2.2,1
2024-08-31,MLB,Philadelphia Phillies,Atlanta Braves,3,0,1.59,2.45,1
2024-08-31,MLB,San Francisco Giants,Miami Marlins,3,4,1.67,2.25,0
2024-08-31,MLB,Arizona Diamondbacks,Los Angeles Dodgers,6,8,2.15,1.74,0
2024-08-31,MLB,Colorado Rockies,Baltimore Orioles,7,5,2.35,1.63,1
2024-08-31,MLB,Los Angeles Angels,Seattle Mariners,5,4,2.4,1.61,1
2024-09-01,MLB,New York Yankees,St. Louis Cardinals,5,6,1.59,2.45,0
2024-09-01,MLB,Washington Nationals,Chicago Cubs,3,5,1.91,1.91,0
2024-09-01,MLB,Tampa Bay Rays,San Diego Padres,11,4,1.8,2.05,1
2024-09-01,MLB,Cleveland Guardians,Pittsburgh Pirates,0,3,1.5,2.65,0
2024-09-01,MLB,New York Yankees,St. Louis Cardinals,7,14,1.42,2.95,0
2024-09-01,MLB,Detroit Tigers,Boston Red Sox,4,1,1.91,1.91,1
2024-09-01,MLB,Cleveland Guardians,Pittsburgh Pirates,6,1,1.65,2.3,1
2024-09-01,MLB,Washington Nationals,Chicago Cubs,1,14,2.1,1.77,0
2024-09-01,MLB,Detroit Tigers,Boston Red Sox,2,1,1.71,2.2,1
2024-09-01,MLB,Texas Rangers,Athletics,3,2,1.61,2.4,1
2024-09-01,MLB,Minnesota Twins,Toronto Blue Jays,0,15,1.71,2.2,0
2024-09-01,MLB,Tampa Bay Rays,San Diego Padres,3,4,2.0,1.83,0
2024-09-01,MLB,Los Angeles Angels,Seattle Mariners,5,4,2.4,1.61,1
2024-09-01,MLB,Cincinnati Reds,Milwaukee Brewers,4,5,2.1,1.77,0
2024-09-01,MLB,Houston Astros,Kansas City Royals,5,2,1.77,2.1,1
2024-09-01,MLB,Colorado Rockies,Baltimore Orioles,7,5,2.35,1.63,1
2024-09-01,MLB,Arizona Diamondbacks,Los Angeles Dodgers,6,8,2.15,1.74,0
2024-09-01,MLB,San Francisco Giants,Miami Marlins,3,4,1.67,2.25,0
2024-09-01,MLB,Philadelphia Phillies,Atlanta Braves,3,0,1.59,2.45,1
2024-09-01,MLB,Chicago White Sox,New York Mets,3,5,2.6,1.53,0
2024-09-01,MLB,Minnesota Twins,Toronto Blue Jays,4,3,1.38,3.1,1
2024-09-01,MLB,Houston Astros,Kansas City Royals,7,2,1.61,2.4,1
2024-09-01,MLB,Colorado Rockies,Baltimore Orioles,1,6,2.6,1.53,0
2024-09-01,MLB,Chicago White Sox,New York Mets,0,2,2.45,1.59,0
2024-09-01,MLB,San Francisco Giants,Miami Marlins,5,7,1.37,3.2,0
2024-09-01,MLB,Los Angeles Angels,Seattle Mariners,3,2,2.5,1.56,1
2024-09-01,MLB,Arizona Diamondbacks,Los Angeles Dodgers,14,3,1.87,1.95,1
2024-09-02,MLB,New York Yankees,St. Louis Cardinals,7,14,1.42,2.95,0
2024-09-02,MLB,Washington Nationals,Chicago Cubs,1,14,2.1,1.77,0
2024-09-02,MLB,Cleveland Guardians,Pittsburgh Pirates,6,1,1.65,2.3,1
2024-09-02,MLB,Tampa Bay Rays,San Diego Padres,3,4,2.0,1.83,0
2024-09-02,MLB,Chicago White Sox,New York Mets,0,2,2.45,1.59,0
2024-09-02,MLB,Los Angeles Angels,Seattle Mariners,3,2,2.5,1.56,1
2024-09-02,MLB,Colorado Rockies,Baltimore Orioles,1,6,2.6,1.53,0
2024-09-02,MLB,Detroit Tigers,Boston Red Sox,4,1,1.91,1.91,1
2024-09-02,MLB,Houston Astros,Kansas City Royals,7,2,1.61,2.4,1
2024-09-02,MLB,Minnesota Twins,Toronto Blue Jays,4,3,1.38,3.1,1
2024-09-02,MLB,Arizona Diamondbacks,Los Angeles Dodgers,14,3,1.87,1.95,1
2024-09-02,MLB,Arizona Diamondbacks,Los Angeles Dodgers,6,11,2.15,1.74,0
2024-09-02,MLB,Milwaukee Brewers,St. Louis Cardinals,9,3,1.56,2.5,1
2024-09-02,MLB,San Francisco Giants,Miami Marlins,5,7,1.37,3.2,0
2024-09-02,MLB,Baltimore Orioles,Chicago White Sox,13,3,1.22,4.5,1
2024-09-02,MLB,Cincinnati Reds,Houston Astros,5,3,2.35,1.63,1
2024-09-02,MLB,San Diego Padres,Detroit Tigers,3,0,1.48,2.75,1
2024-09-02,MLB,Kansas City Royals,Cleveland Guardians,2,4,1.91,1.91,0
2024-09-02,MLB,Chicago Cubs,Pittsburgh Pirates,3,5,1.67,2.25,0
2024-09-02,MLB,Athletics,Seattle Mariners,5,4,2.2,1.71,1
2024-09-02,MLB,Texas Rangers,New York Yankees,4,8,2.5,1.56,0
2024-09-02,MLB,New York Mets,Boston Red Sox,4,1,1.83,2.0,1
2024-09-02,MLB,Tampa Bay Rays,Minnesota Twins,4,5,1.91,1.91,0
2024-09-03,MLB,Milwaukee Brewers,St. Louis Cardinals,9,3,1.56,2.5,1
2024-09-03,MLB,Baltimore Orioles,Chicago White Sox,13,3,1.22,4.5,1
2024-09-03,MLB,Arizona Diamondbacks,Los Angeles Dodgers,6,11,2.15,1.74,0
2024-09-03,MLB,Cincinnati Reds,Houston Astros,5,3,2.35,1.63,1
2024-09-03,MLB,San Diego Padres,Detroit Tigers,3,0,1.48,2.75,1
2024-09-03,MLB,Kansas City Royals,Cleveland Guardians,2,4,1.91,1.91,0
2024-09-03,MLB,Athletics,Seattle Mariners,5,4,2.2,1.71,1
2024-09-03,MLB,Chicago Cubs,Pittsburgh Pirates,3,5,1.67,2.25,0
2024-09-03,MLB,Texas Rangers,New York Yankees,4,8,2.5,1.56,0
2024-09-03,MLB,New York Mets,Boston Red Sox,4,1,1.83,2.0,1
2024-09-03,MLB,Tampa Bay Rays,Minnesota Twins,4,5,1.91,1.91,0
2024-09-03,MLB,Baltimore Orioles,Chicago White Sox,9,0,1.29,3.7,1
2024-09-03,MLB,Miami Marlins,Washington Nationals,2,6,1.87,1.95,0
2024-09-03,MLB,Toronto Blue Jays,Philadelphia Phillies,9,10,1.83,2.0,0
2024-09-03,MLB,Tampa Bay Rays,Minnesota Twins,2,1,1.91,1.91,1
2024-09-03,MLB,New York Mets,Boston Red Sox,7,2,1.71,2.2,1
2024-09-03,MLB,San Francisco Giants,Arizona Diamondbacks,7,8,1.95,1.87,0
2024-09-03,MLB,Kansas City Royals,Cleveland Guardians,1,7,2.2,1.71,0
2024-09-03,MLB,Chicago Cubs,Pittsburgh Pirates,0,5,2.0,1.83,0
2024-09-03,MLB,Atlanta Braves,Colorado Rockies,3,0,1.27,3.9,1
2024-09-03,MLB,Athletics,Seattle Mariners,3,2,2.3,1.65,1
2024-09-03,MLB,Texas Rangers,New York Yankees,7,4,2.4,1.61,1
2024-09-04,MLB,Baltimore Orioles,Chicago White Sox,9,0,1.29,3.7,1
2024-09-04,MLB,Tampa Bay Rays,Minnesota Twins,2,1,1.91,1.91,1
2024-09-04,MLB,Miami Marlins,Washington Nationals,2,6,1.87,1.95,0
2024-09-04,MLB,New York Mets,Boston Red Sox,7,2,1.71,2.2,1
2024-09-04,MLB,Chicago Cubs,Pittsburgh Pirates,0,5,2.0,1.83,0
2024-09-04,MLB,Kansas City Royals,Cleveland Guardians,1,7,2.2,1.71,0
2024-09-04,MLB,Texas Rangers,New York Yankees,7,4,2.4,1.61,1
2024-09-04,MLB,Atlanta Braves,Colorado Rockies,3,0,1.27,3.9,1
2024-09-04,MLB,Toronto Blue Jays,Philadelphia Phillies,9,10,1.83,2.0,0
2024-09-04,MLB,Athletics,Seattle Mariners,3,2,2.3,1.65,1
2024-09-04,MLB,San Francisco Giants,Arizona Diamondbacks,7,8,1.95,1.87,0
2024-09-04,MLB,Baltimore Orioles,Chicago White Sox,1,8,1.27,3.9,0
2024-09-04,MLB,Toronto Blue Jays,Philadelphia Phillies,2,4,2.1,1.77,0
2024-09-04,MLB,Tampa Bay Rays,Minnesota Twins,9,4,2.0,1.83,1
2024-09-04,MLB,Cincinnati Reds,Houston Astros,12,5,2.25,1.67,1
2024-09-04,MLB,New York Mets,Boston Red Sox,8,3,1.83,2.0,1
2024-09-04,MLB,Atlanta Braves,Colorado Rockies,5,2,1.34,3.35,1
2024-09-04,MLB,Kansas City Royals,Cleveland Guardians,4,1,1.74,2.15,1
2024-09-04,MLB,Chicago Cubs,Pittsburgh Pirates,12,0,1.45,2.8,1
2024-09-04,MLB,Los Angeles Angels,Los Angeles Dodgers,10,1,2.7,1.49,1
2024-09-04,MLB,Texas Rangers,New York Yankees,10,6,1.95,1.87,1
2024-09-04,MLB,Athletics,Seattle Mariners,3,16,2.25,1.67,0
2024-09-04,MLB,San Francisco Giants,Arizona Diamondbacks,4,6,2.1,1.77,0
2024-09-05,MLB,Baltimore Orioles,Chicago White Sox,1,8,1.27,3.9,0
2024-09-05,MLB,Toronto Blue Jays,Philadelphia Phillies,2,4,2.1,1.77,0
2024-09-05,MLB,Cincinnati Reds,Houston Astros,12,5,2.25,1.67,1
2024-09-05,MLB,Chicago Cubs,Pittsburgh Pirates,12,0,1.45,2.8,1
2024-09-05,MLB,Atlanta Braves,Colorado Rockies,5,2,1.34,3.35,1
2024-09-05,MLB,Tampa Bay Rays,Minnesota Twins,9,4,2.0,1.83,1
2024-09-05,MLB,New York Mets,Boston Red Sox,8,3,1.83,2.0,1
2024-09-05,MLB,Texas Rangers,New York Yankees,10,6,1.95,1.87,1
2024-09-05,MLB,Kansas City Royals,Cleveland Guardians,4,1,1.74,2.15,1
2024-09-05,MLB,Los Angeles Angels,Los Angeles Dodgers,10,1,2.7,1.49,1
2024-09-05,MLB,San Francisco Giants,Arizona Diamondbacks,4,6,2.1,1.77,0
2024-09-05,MLB,Athletics,Seattle Mariners,3,16,2.25,1.67,0
2024-09-05,MLB,Cincinnati Reds,Houston Astros,1,0,2.4,1.61,1
2024-09-05,MLB,Tampa Bay Rays,Minnesota Twins,3,4,2.3,1.65,0
2024-09-05,MLB,San Francisco Giants,Arizona Diamondbacks,3,2,1.63,2.35,1
2024-09-05,MLB,Miami Marlins,Philadelphia Phillies,2,5,2.95,1.42,0
2024-09-05,MLB,San Diego Padres,Detroit Tigers,3,4,1.63,2.35,0
2024-09-05,MLB,Pittsburgh Pirates,Washington Nationals,9,4,1.8,2.05,1
2024-09-05,MLB,Athletics,Seattle Mariners,4,6,2.2,1.71,0
2024-09-05,MLB,Atlanta Braves,Colorado Rockies,1,3,1.34,3.35,0
2024-09-05,MLB,Texas Rangers,Los Angeles Angels,3,1,1.53,2.6,1
2024-09-06,MLB,Cincinnati Reds,Houston Astros,1,0,2.4,1.61,1
2024-09-06,MLB,Tampa Bay Rays,Minnesota Twins,3,4,2.3,1.65,0
2024-09-06,MLB,Athletics,Seattle Mariners,4,6,2.2,1.71,0
2024-09-06,MLB,Atlanta Braves,Colorado Rockies,1,3,1.34,3.35,0
2024-09-06,MLB,Pittsburgh Pirates,Washington Nationals,9,4,1.8,2.05,1
2024-09-06,MLB,San Francisco Giants,Arizona Diamondbacks,3,2,1.63,2.35,1
2024-09-06,MLB,Miami Marlins,Philadelphia Phillies,2,5,2.95,1.42,0
2024-09-06,MLB,San Diego Padres,Detroit Tigers,3,4,1.63,2.35,0
2024-09-06,MLB,Baltimore Orioles,Tampa Bay Rays,2,0,1.59,2.45,1
2024-09-06,MLB,Texas Rangers,Los Angeles Angels,1,5,1.65,2.3,0
2024-09-06,MLB,Boston Red Sox,Chicago White Sox,3,1,1.36,3.3,1
2024-09-06,MLB,Milwaukee Brewers,Colorado Rockies,2,3,1.42,2.95,0
2024-09-06,MLB,Texas Rangers,Los Angeles Angels,3,1,1.53,2.6,1
2024-09-06,MLB,Houston Astros,Arizona Diamondbacks,8,0,1.61,2.4,1
2024-09-06,MLB,Chicago Cubs,New York Yankees,0,3,2.0,1.83,0
2024-09-06,MLB,Kansas City Royals,Minnesota Twins,5,0,1.71,2.2,1
2024-09-06,MLB,Miami Marlins,Philadelphia Phillies,2,16,3.25,1.36,0
2024-09-06,MLB,San Diego Padres,San Francisco Giants,5,1,1.48,2.75,1
2024-09-06,MLB,Los Angeles Dodgers,Cleveland Guardians,1,3,1.67,2.25,0
2024-09-06,MLB,Atlanta Braves,Toronto Blue Jays,3,1,1.59,2.45,1
2024-09-06,MLB,St. Louis Cardinals,Seattle Mariners,1,6,1.91,1.91,0
2024-09-07,MLB,Chicago Cubs,New York Yankees,0,3,2.0,1.83,0
2024-09-07,MLB,Miami Marlins,Philadelphia Phillies,2,16,3.25,1.36,0
2024-09-07,MLB,Milwaukee Brewers,Colorado Rockies,2,3,1.42,2.95,0
2024-09-07,MLB,Houston Astros,Arizona Diamondbacks,8,0,1.61,2.4,1
2024-09-07,MLB,Baltimore Orioles,Tampa Bay Rays,2,0,1.59,2.45,1
2024-09-07,MLB,Texas Rangers,Los Angeles Angels,1,5,1.65,2.3,0
2024-09-07,MLB,St. Louis Cardinals,Seattle Mariners,1,6,1.91,1.91,0
2024-09-07,MLB,San Diego Padres,San Francisco Giants,5,1,1.48,2.75,1
2024-09-07,MLB,Atlanta Braves,Toronto Blue Jays,3,1,1.59,2.45,1
2024-09-07,MLB,Boston Red Sox,Chicago White Sox,3,1,1.36,3.3,1
2024-09-07,MLB,Kansas City Royals,Minnesota Twins,5,0,1.71,2.2,1
2024-09-07,MLB,Chicago Cubs,New York Yankees,0,2,2.25,1.67,0
2024-09-07,MLB,Pittsburgh Pirates,Washington Nationals,3,5,1.87,1.95,0
2024-09-07,MLB,Los Angeles Dodgers,Cleveland Guardians,1,3,1.67,2.25,0
2024-09-07,MLB,Baltimore Orioles,Tampa Bay Rays,1,7,1.54,2.55,0
2024-09-07,MLB,Athletics,Detroit Tigers,1,2,1.91,1.91,0
2024-09-07,MLB,Houston Astros,Arizona Diamondbacks,11,5,1.65,2.3,1
2024-09-07,MLB,Texas Rangers,Los Angeles Angels,6,4,1.71,2.2,1
2024-09-07,MLB,Miami Marlins,Philadelphia Phillies,9,5,3.1,1.38,1
2024-09-07,MLB,San Diego Padres,San Francisco Giants,3,6,1.8,2.05,0
2024-09-07,MLB,Atlanta Braves,Toronto Blue Jays,5,9,1.63,2.35,0
2024-09-07,MLB,Pittsburgh Pirates,Washington Nationals,6,8,1.74,2.15,0
2024-09-07,MLB,Boston Red Sox,Chicago White Sox,7,5,1.49,2.7,1
2024-09-07,MLB,New York Mets,Cincinnati Reds,4,0,1.65,2.3,1
2024-09-07,MLB,Kansas City Royals,Minnesota Twins,4,2,2.15,1.74,1
2024-09-07,MLB,Los Angeles Dodgers,Cleveland Guardians,7,2,1.65,2.3,1
2024-09-07,MLB,St. Louis Cardinals,Seattle Mariners,2,0,2.15,1.74,1
2024-09-07,MLB,Milwaukee Brewers,Colorado Rockies,5,2,1.36,3.3,1
2024-09-08,MLB,Pittsburgh Pirates,Washington Nationals,3,5,1.87,1.95,0
2024-09-08,MLB,Chicago Cubs,New York Yankees,0,2,2.25,1.67,0
2024-09-08,MLB,Baltimore Orioles,Tampa Bay Rays,1,7,1.54,2.55,0
2024-09-08,MLB,New York Mets,Cincinnati Reds,4,0,1.65,2.3,1
2024-09-08,MLB,Pittsburgh Pirates,Washington Nationals,6,8,1.74,2.15,0
2024-09-08,MLB,Miami Marlins,Philadelphia Phillies,9,5,3.1,1.38,1
2024-09-08,MLB,Texas Rangers,Los Angeles Angels,6,4,1.71,2.2,1
2024-09-08,MLB,Houston Astros,Arizona Diamondbacks,11,5,1.65,2.3,1
2024-09-08,MLB,Athletics,Detroit Tigers,1,2,1.91,1.91,0
2024-09-08,MLB,Boston Red Sox,Chicago White Sox,7,5,1.49,2.7,1
2024-09-08,MLB,Milwaukee Brewers,Colorado Rockies,5,2,1.36,3.3,1
2024-09-08,MLB,San Diego Padres,San Francisco Giants,3,6,1.8,2.05,0
2024-09-08,MLB,Atlanta Braves,Toronto Blue Jays,5,9,1.63,2.35,0
2024-09-08,MLB,St. Louis Cardinals,Seattle Mariners,2,0,2.15,1.74,1
2024-09-08,MLB,Los Angeles Dodgers,Cleveland Guardians,7,2,1.65,2.3,1
2024-09-08,MLB,Kansas City Royals,Minnesota Twins,4,2,2.15,1.74,1
