ticket_ref,ticket_date,ticket_type,ticket_status,ticket_total_odds,ticket_stake,ticket_stake_type,ticket_gain,ticket_legs_count,selection_market,selection_label,selection_match,selection_match_id,selection_sport,selection_odds,selection_status
"4X2KWWUO","2022-09-17 22:29","Combiné","Perdu","127.82","","","0.00","8","Résultat","Austin FC","","31100267","","2.05","Perdu"
"4X2KWWUO","2022-09-17 22:29","Combiné","Perdu","127.82","","","0.00","8","Résultat","Club América","","34028263","","1.70","Gagné"
"4X2KWWUO","2022-09-17 22:29","Combiné","Perdu","127.82","","","0.00","8","Résultat","Real Salt Lake","","31100269","","1.96","Perdu"
"4X2KWWUO","2022-09-17 22:29","Combiné","Perdu","127.82","","","0.00","8","Résultat","FC Dallas","","31100255","","2.40","Perdu"
"4X2KWWUO","2022-09-17 22:29","Combiné","Perdu","127.82","","","0.00","8","Résultat","Los Angeles Galaxy","","31100273","","1.50","Gagné"
"4X2GQA8W","2022-09-17 20:32","Simple","Gagné","","","","16.00","1","","","","","Cotes boostées","","Gagné"
"4X2GACPJ","2022-09-17 20:20","Combiné","","139.72","","","0.79","8","Résultat","Hambourg","","34169729","Football","1.96","Gagné"
"4X2GACPJ","2022-09-17 20:20","Combiné","","139.72","","","0.79","8","Résultat","Rapid Bucarest","","34416495","Football","1.84","Gagné"
"4X2GACPJ","2022-09-17 20:20","Combiné","","139.72","","","0.79","8","Résultat","HB Torshavn","","31935915","Football","1.82","Gagné"
"4X2GACPJ","2022-09-17 20:20","Combiné","","139.72","","","0.79","8","Résultat","Lille","","34172137","Football","1.70","Gagné"
"4X2GACPJ","2022-09-17 20:20","Combiné","","139.72","","","0.79","8","Résultat","Envigado FC","","34247135","Football","2.15","Gagné"
"4X2GACPJ","2022-09-17 20:20","Combiné","","139.72","","","0.79","8","Résultat","Ath Bilbao","","34277299","Football","1.60","Gagné"
"4X2GACPJ","2022-09-17 20:20","Combiné","","139.72","","","0.79","8","Résultat","Sporting Portugal","","34504679","Football","1.40","Perdu"
"4X2GACPJ","2022-09-17 20:20","Combiné","","139.72","","","0.79","8","Résultat","Philadelphia Union","","31100257","Football","2.60","Perdu"
"4X2B2M76","2022-09-17 17:54","Combiné","","6.43","","","58.59","3","Résultat","Odds","","31602271","","2.15","Gagné"
"4X2B2M76","2022-09-17 17:54","Combiné","","6.43","","","58.59","3","Résultat","Podbrezova","","34173083","","2.05","Gagné"
"4X2B2M76","2022-09-17 17:54","Combiné","","6.43","","","58.59","3","Résultat","Sepsi OSK","","34416489","","1.46","Gagné"
"4X1W3235","2022-09-17 10:54","Combiné","Perdu","9.91","","","0.00","5","Vainqueur","N.Borges / F.Cabral","","36102073","Tennis","1.58","Perdu"
"4X1W3235","2022-09-17 10:54","Combiné","Perdu","9.91","","","0.00","5","Vainqueur","Carou I / Cuevas M","","36105195","Tennis","1.54","Gagné"
"4X1W3235","2022-09-17 10:54","Combiné","Perdu","9.91","","","0.00","5","Vainqueur","N. Mejia","","36118753","Tennis","1.54","Gagné"
"4X1W3235","2022-09-17 10:54","Combiné","Perdu","9.91","","","0.00","5","Vainqueur","Simon Carr","","36104471","Tennis","2.05","Perdu"
"4X1W3235","2022-09-17 10:54","Combiné","Perdu","9.91","","","0.00","5","Vainqueur","Z. Zhang","","36105191","Tennis","1.29","Gagné"
"4X1W08RX","2022-09-17 10:52","Combiné","Gagné","3.88","","","11.64","2","Vainqueur","H.Heliovaara / E.Ruusuvuori","","36101965","Tennis","1.94","Gagné"
"4X1W08RX","2022-09-17 10:52","Combiné","Gagné","3.88","","","11.64","2","Vainqueur","V.Durasovic / C.Ruud","","36102601","Tennis","2.00","Gagné"
"4X1VWPVC","2022-09-17 10:49","Combiné","Perdu","4.81","","","0.00","4","Vainqueur","Vaxjo Lakers HC","","34005555","Basket","1.64","Perdu"
"4X1VWPVC","2022-09-17 10:49","Combiné","Perdu","4.81","","","0.00","4","Vainqueur","Frolunda HC","","34005557","Basket","1.34","Perdu"
"4X1VWPVC","2022-09-17 10:49","Combiné","Perdu","4.81","","","0.00","4","Vainqueur","Rogle BK","","34005559","Basket","1.35","Gagné"
"4X1VWPVC","2022-09-17 10:49","Combiné","Perdu","4.81","","","0.00","4","Vainqueur","Tampereen Ilves","","34170293","Basket","1.62","Gagné"
"4WT6UXRS","2022-09-11 8:46","Combiné","Perdu","44.18","","","0.00","2","Top 6","Ricciardo, Daniel","","1000024450","F1","5.70","Perdu"
"4WT6UXRS","2022-09-11 8:46","Combiné","Perdu","44.18","","","0.00","2","Top 6","Gasly, Pierre","","1000024450","F1","7.75","Perdu"
"4WT6U9JF","2022-09-11 8:46","Simple","Perdu","","","","0.00","1","Podium","Gasly, Pierre","","1000024450","F1","","Perdu"
"4WT6TIYY","2022-09-11 8:45","Combiné","Perdu","3.25","","","0.00","3","Top 10","Gasly, Pierre","","1000024450","F1","1.88","Gagné"
"4WT6TIYY","2022-09-11 8:45","Combiné","Perdu","3.25","","","0.00","3","Top 10","Norris, Lando","","1000024450","F1","1.20","Gagné"
"4WT6TIYY","2022-09-11 8:45","Combiné","Perdu","3.25","","","0.00","3","Top 10","Ricciardo, Daniel","","1000024450","F1","1.44","Perdu"
"4WMVN83L","2022-09-06 22:46","Combiné","Perdu","6.67","","","0.00","4","Vainqueur","N.Mektic / M.Pavic","","35582931","Tennis","1.41","Perdu"
"4WMVN83L","2022-09-06 22:46","Combiné","Perdu","6.67","","","0.00","4","Vainqueur","C. Garcia","","35583357","Tennis","1.86","Gagné"
"4WMVN83L","2022-09-06 22:46","Combiné","Perdu","6.67","","","0.00","4","Vainqueur","J.S.Cabal / R.Farah","","35582929","Tennis","2.05","Gagné"
"4WMVN83L","2022-09-06 22:46","Combiné","Perdu","6.67","","","0.00","4","Vainqueur","N. Kyrgios","","35582497","Tennis","1.24","Perdu"
"4WMVL845","2022-09-06 22:44","Simple","Perdu","","","","0.00","1","Score exact","2 - 3","Score exact2 - 332Santos Laguna - NecaxaScore du match : 3-1","34028221","","","Perdu"
"4WMPMTN6","2022-09-06 19:57","Combiné","","4.30","","","1.96","3","Résultat","Milan AC","","35644161","Football","1.96","Perdu"
"4WMPMTN6","2022-09-06 19:57","Combiné","","4.30","","","1.96","3","Résultat","R. Madrid","","35644163","Football","1.70","Gagné"
"4WMPMTN6","2022-09-06 19:57","Combiné","","4.30","","","1.96","3","Résultat","Benfica","","35644219","Football","1.29","Gagné"
"4WMPMB59","2022-09-06 19:57","Simple","Perdu","","","","0.00","1","Score exact","2 - 3","Score exact2 - 332Santos Laguna - NecaxaScore du match : 3-1","34028221","","","Perdu"
"4WMPB03H","2022-09-06 19:48","Combiné","","4.30","","","3.80","3","Résultat","Milan AC","","35644161","Football","1.96","Perdu"
"4WMPB03H","2022-09-06 19:48","Combiné","","4.30","","","3.80","3","Résultat","R. Madrid","","35644163","Football","1.70","Gagné"
"4WMPB03H","2022-09-06 19:48","Combiné","","4.30","","","3.80","3","Résultat","Benfica","","35644219","Football","1.29","Gagné"
"4WM08Z2A","2022-09-06 8:07","Combiné","Perdu","16.72","","","0.00","6","Résultat","Gangwon FC","","31561755","","2.00","Perdu"
"4WM08Z2A","2022-09-06 8:07","Combiné","Perdu","16.72","","","0.00","6","Résultat","Pohang","","31561757","","1.92","Perdu"
"4WM08Z2A","2022-09-06 8:07","Combiné","Perdu","16.72","","","0.00","6","Résultat","Serbie","","35852197","","1.39","Perdu"
"4WM08Z2A","2022-09-06 8:07","Combiné","Perdu","16.72","","","0.00","6","Vainqueur","Estonie","VainqueurEstonie1,45Estonie94 - 62Grande-BretagneScore du match : 94-62","28177560","","1.45","Gagné"
"4WM08Z2A","2022-09-06 8:07","Combiné","Perdu","16.72","","","0.00","6","Vainqueur","France","VainqueurFrance1,46Bosnie-Herzégovine68 - 81FranceScore du match : 68-81","28177520","","1.46","Gagné"
"4WM08Z2A","2022-09-06 8:07","Combiné","Perdu","16.72","","","0.00","6","Résultat","Hongrie","","35852187","","1.48","Gagné"
"4WLH9BSM","2022-09-05 23:15","Combiné","Perdu","119.56","","","0.00","9","Résultat","Godoy Cruz","","33839613","Tennis","1.66","Gagné"
"4WLH9BSM","2022-09-05 23:15","Combiné","Perdu","119.56","","","0.00","9","Vainqueur","S.Stosur / M.Ebden","","35583223","Tennis","1.58","Perdu"
"4WLH9BSM","2022-09-05 23:15","Combiné","Perdu","119.56","","","0.00","9","Résultat","Santos","","31932647","Tennis","1.58","Perdu"
"4WLH9BSM","2022-09-05 23:15","Combiné","Perdu","119.56","","","0.00","9","Vainqueur","A. Sabalenka","","35583375","Tennis","1.84","Gagné"
"4WLH9BSM","2022-09-05 23:15","Combiné","Perdu","119.56","","","0.00","9","Résultat","Pasto","","35618025","Tennis","1.72","Gagné"
"4WLH9BSM","2022-09-05 23:15","Combiné","Perdu","119.56","","","0.00","9","Vainqueur","Pavic M / Zhang S","","35583209","Tennis","1.36","Gagné"
"4WLH9BSM","2022-09-05 23:15","Combiné","Perdu","119.56","","","0.00","9","Résultat","Atletico Tucuman","","33839603","Tennis","1.96","Perdu"
"4WLH9BSM","2022-09-05 23:15","Combiné","Perdu","119.56","","","0.00","9","Résultat","Match nul","","35616661","Tennis","2.85","Perdu"
"4WLH9BSM","2022-09-05 23:15","Combiné","Perdu","119.56","","","0.00","9","Vainqueur","C. Alcaraz","","35582491","Tennis","1.20","Gagné"
"4WLD3T4R","2022-09-05 21:19","Simple","Perdu","5.10","","","0.00","1","Score exact","1 - 0","","33839603","","5.10","Perdu"
"4WLCSB4N","2022-09-05 21:10","Combiné","","17.25","","","0.37","6","Résultat","Breidablik","","31421327","Tennis","1.66","Gagné"
"4WLCSB4N","2022-09-05 21:10","Combiné","","17.25","","","0.37","6","Résultat","FAR Rabat","","35709553","Tennis","2.10","Perdu"
"4WLCSB4N","2022-09-05 21:10","Combiné","","17.25","","","0.37","6","Vainqueur","V. Azarenka","","35583373","Tennis","1.90","Perdu"
"4WLCSB4N","2022-09-05 21:10","Combiné","","17.25","","","0.37","6","Vainqueur","S.Stosur / M.Ebden","","35583223","Tennis","1.52","Perdu"
"4WLCSB4N","2022-09-05 21:10","Combiné","","17.25","","","0.37","6","Vainqueur","Pavic M / Zhang S","","35583209","Tennis","1.36","Gagné"
"4WLCSB4N","2022-09-05 21:10","Combiné","","17.25","","","0.37","6","Vainqueur","J. Sinner","","35582569","Tennis","1.26","Gagné"
"4WLCOSE1","2022-09-05 21:07","Combiné","Perdu","38.25","","","0.00","2","Score exact","2 - 1","","31932647","","7.50","Perdu"
"4WLCOSE1","2022-09-05 21:07","Combiné","Perdu","38.25","","","0.00","2","Score exact","1 - 0","","33839603","","5.10","Perdu"
"4WL62T42","2022-09-05 18:02","Combiné","Gagné","4.11","","","12.34","3","Résultat","Atalanta","","34286603","Football","1.78","Gagné"
"4WL62T42","2022-09-05 18:02","Combiné","Gagné","4.11","","","12.34","3","Résultat","Kalmar","","31603175","Football","1.52","Gagné"
"4WL62T42","2022-09-05 18:02","Combiné","Gagné","4.11","","","12.34","3","Résultat","Zeljeznicar","","34173635","Football","1.52","Gagné"
"4WKU480R","2022-09-05 12:27","Combiné","Perdu","21.69","","","0.00","5","Vainqueur","Israël","VainqueurIsraël1,50Pologne85 - 76IsraëlScore du match : 85-76","28177588","","1.50","Perdu"
"4WKU480R","2022-09-05 12:27","Combiné","Perdu","21.69","","","0.00","5","Résultat","Kairat","","32172759","","3.10","Perdu"
"4WKU480R","2022-09-05 12:27","Combiné","Perdu","21.69","","","0.00","5","Résultat","Aktobe","","32172755","","1.56","Gagné"
"4WKU480R","2022-09-05 12:27","Combiné","Perdu","21.69","","","0.00","5","Résultat","Novi Pazar","","34139459","","2.30","Gagné"
"4WKU480R","2022-09-05 12:27","Combiné","Perdu","21.69","","","0.00","5","Résultat","FC Astana","","32172757","","1.30","Gagné"
"4WJIILOF","2022-09-04 14:15","Combiné","Perdu","241.30","","","0.00","8","Résultat","Alkmaar","","34137157","","1.86","Gagné"
"4WJIILOF","2022-09-04 14:15","Combiné","Perdu","241.30","","","0.00","8","Résultat","Heerenveen","","34137159","","1.68","Perdu"
"4WJIILOF","2022-09-04 14:15","Combiné","Perdu","241.30","","","0.00","8","Résultat","WAC","","34248881","","2.20","Perdu"
"4WJIILOF","2022-09-04 14:15","Combiné","Perdu","241.30","","","0.00","8","Résultat","Rapid Vienne","","34248883","","1.86","Gagné"
"4WJIILOF","2022-09-04 14:15","Combiné","Perdu","241.30","","","0.00","8","Résultat","Match nul","","34505771","","3.10","Gagné"
"4WJIILOF","2022-09-04 14:15","Combiné","Perdu","241.30","","","0.00","8","Résultat","FK Laci","","34846045","","1.78","Perdu"
"4WJIILOF","2022-09-04 14:15","Combiné","Perdu","241.30","","","0.00","8","Résultat","FC Urartu","","34846467","","1.90","Gagné"
"4WJIILOF","2022-09-04 14:15","Combiné","Perdu","241.30","","","0.00","8","Résultat","SP Tre Fiori","","35263535","","1.80","Gagné"
"4WJIG8Y2","2022-09-04 14:13","Combiné","Gagné","1.89","","","0.33","4","Top 10","Sainz Jr, Carlos","","1000024250","F1","1.15","Gagné"
"4WJIG8Y2","2022-09-04 14:13","Combiné","Gagné","1.89","","","0.33","4","Top 10","Perez, Sergio","","1000024250","F1","1.18","Gagné"
"4WJIG8Y2","2022-09-04 14:13","Combiné","Gagné","1.89","","","0.33","4","Top 10","Russell, George","","1000024250","F1","1.13","Gagné"
"4WJIG8Y2","2022-09-04 14:13","Combiné","Gagné","1.89","","","0.33","4","Top 10","Norris, Lando","","1000024250","F1","1.23","Gagné"
"4WH3VVVS","2022-09-02 21:50","Combiné","Perdu","81.00","","","0.00","2","Vainqueur","J.J. Wolf","","35582531","Tennis","6.00","Perdu"
"4WH3VVVS","2022-09-02 21:50","Combiné","Perdu","81.00","","","0.00","2","Vainqueur","Y. Wu","","35582545","Tennis","13.50","Perdu"
"4WH3VGFX","2022-09-02 21:49","Simple","Perdu","13.50","","","0.00","1","Vainqueur","Y. Wu","","35582545","Tennis","13.50","Perdu"
"4WH3VFPN","2022-09-02 21:49","Simple","Perdu","6.00","","","0.00","1","Vainqueur","J.J. Wolf","","35582531","","6.00","Perdu"
"4WH1CVRG","2022-09-02 20:39","Simple","Perdu","","","","0.00","1","Score exact","2 - 2","Score exact2 - 215Rosario Central - CA TalleresScore du match : 1-0","33839599","","","Perdu"
"4WH1CUAX","2022-09-02 20:39","Simple","Perdu","","","","0.00","1","Score exact","0 - 2","Score exact0 - 210Rosario Central - CA TalleresScore du match : 1-0","33839599","","","Perdu"
"4W9C4L0E","2022-08-28 11:18","Combiné","Perdu","2.09","","","0.00","4","Top 10","Hamilton, Lewis","","1000024051","F1","1.20","Perdu"
"4W9C4L0E","2022-08-28 11:18","Combiné","Perdu","2.09","","","0.00","4","Top 10","Perez, Sergio","","1000024051","F1","1.16","Gagné"
"4W9C4L0E","2022-08-28 11:18","Combiné","Perdu","2.09","","","0.00","4","Top 10","Russell, George","","1000024051","F1","1.25","Gagné"
"4W9C4L0E","2022-08-28 11:18","Combiné","Perdu","2.09","","","0.00","4","Top 10","Alonso, Fernando","","1000024051","F1","1.20","Gagné"
"4W5DFSIZ","2022-08-25 16:44","Simple","Perdu","3.25","","","0.00","1","Vainqueur","D. Young","","35259781","","3.25","Perdu"
"4W56486N","2022-08-25 13:19","Simple","Perdu","2.15","","","0.00","1","Vainqueur","A. Carter","","35259775","","2.15","Perdu"
"4W4FNICN","2022-08-25 0:58","Simple","Perdu","4.30","","","0.00","1","Vainqueur","Cadence Brace","","35415019","","4.30","Perdu"
"4W4A617O","2022-08-24 22:24","Combiné","Perdu","29.00","","","0.00","2","Vainqueur","M. Stakusic","","35414997","Tennis","7.25","Perdu"
"4W4A617O","2022-08-24 22:24","Combiné","Perdu","29.00","","","0.00","2","Vainqueur","Cadence Brace","","35415019","Tennis","4.00","Perdu"
"4W45JB1F","2022-08-24 20:15","Simple","Perdu","","","","0.00","1","Vainqueur","R. Kenna","","35259769","","","Perdu"
"4W3ZXQZT","2022-08-24 17:38","Combiné","Perdu","1.98","","","0.00","2","Vainqueur","Atlanta Braves","VainqueurAtlanta Braves1,30Pittsburgh Pirates2 - 14Atlanta BravesScore du match : 2-14","30772013","Baseball","1.30","Gagné"
"4W3ZXQZT","2022-08-24 17:38","Combiné","Perdu","1.98","","","0.00","2","Vainqueur","San Francisco Giants","","30773845","Baseball","1.52","Perdu"
"4W3ZUZDF","2022-08-24 17:36","Simple","Perdu","12.50","","","0.00","1","Vainqueur","R. Kenna","","35259769","","12.50","Perdu"
"4W3KK0CN","2022-08-24 10:28","Simple","Perdu","10.50","","","0.00","1","Vainqueur","A. Kazakov","","35259761","","10.50","Perdu"
"4W2SRUYX","2022-08-23 21:30","Simple","Perdu","8.00","","","0.00","1","Vainqueur","O. Brown","","35259753","","8.00","Perdu"
"4W2SOWBN","2022-08-23 21:27","Combiné","Perdu","","","","0.00","2","Vainqueur","Himanshu Jain","","35259751","","","Perdu"
"4W2SOWBN","2022-08-23 21:27","Combiné","Perdu","","","","0.00","2","Vainqueur","O. Brown","","35259753","","8.00","Perdu"
"4W2MCD9F","2022-08-23 18:30","Simple","Perdu","3.80","","","0.00","1","Vainqueur","Himanshu Jain","","35259751","","3.80","Perdu"
"4W2MCCDU","2022-08-23 18:30","Simple","Perdu","6.25","","","0.00","1","Vainqueur","O. Brown","","35259753","","6.25","Perdu"
"4W2IMJHG","2022-08-23 16:46","Combiné","Perdu","25.65","","","0.00","2","Vainqueur","Himanshu Jain","","35259751","","3.80","Perdu"
"4W2IMJHG","2022-08-23 16:46","Combiné","Perdu","25.65","","","0.00","2","Vainqueur","O. Brown","","35259753","","6.75","Perdu"
"4W2AGZ2L","2022-08-23 12:57","Simple","Gagné","2.60","","","0.42","1","Score exact","1:4","","35259741","","2.60","Gagné"
"4W28G7SI","2022-08-23 12:01","Simple","Gagné","8.50","","","2.13","1","Score exact","1:4","","35259741","","8.50","Gagné"
"4W28EWYS","2022-08-23 12:00","Simple","Perdu","10.50","","","0.00","1","Score exact","0:4","","35259741","","10.50","Perdu"
"4W28EZFF","2022-08-23 12:00","Simple","Perdu","6.50","","","0.00","1","Score exact","2:4","","35259741","","6.50","Perdu"
"4W28EYNS","2022-08-23 12:00","Simple","","6.50","","","0.16","1","Score exact","3:4","","35259741","","6.50","Perdu"
"4W22TV27","2022-08-23 79:24","Combiné","Perdu","3.89","","","0.00","5","Vainqueur","C. Zifan","","35259739","","1.36","Gagné"
"4W22TV27","2022-08-23 79:24","Combiné","Perdu","3.89","","","0.00","5","Vainqueur","J. Jones","","35259741","","1.15","Perdu"
"4W22TV27","2022-08-23 79:24","Combiné","Perdu","3.89","","","0.00","5","Vainqueur","C. Yupeng","","35259743","","1.25","Perdu"
"4W22TV27","2022-08-23 79:24","Combiné","Perdu","3.89","","","0.00","5","Vainqueur","M. Mann","","35259745","","1.17","Perdu"
"4W22TV27","2022-08-23 79:24","Combiné","Perdu","3.89","","","0.00","5","Vainqueur","J. Robertson","","35259747","","1.70","Gagné"
"4W22RWJE","2022-08-23 9:22","Simple","Gagné","4.80","","","9.60","1","Vainqueur","Andy Lee","","35259741","","4.80","Gagné"
"4W1J8XH4","2022-08-23 40:15","Combiné","Perdu","8.11","","","0.00","7","Vainqueur","T.Jolly / G.G.Pullela","","35411831","Tennis","1.17","Gagné"
"4W1J8XH4","2022-08-23 40:15","Combiné","Perdu","8.11","","","0.00","7","Vainqueur","M. Ulitina","","35411719","Tennis","1.38","Perdu"
"4W1J8XH4","2022-08-23 40:15","Combiné","Perdu","8.11","","","0.00","7","Vainqueur","P. Chaiwan","","35411731","Tennis","1.29","Gagné"
"4W1J8XH4","2022-08-23 40:15","Combiné","Perdu","8.11","","","0.00","7","Vainqueur","Putri Kusuma Wardani","","35411727","Tennis","1.39","Perdu"
"4W1J8XH4","2022-08-23 40:15","Combiné","Perdu","8.11","","","0.00","7","Vainqueur","M.Mikkelsen / R.Soeby Hansen","","35411869","Tennis","1.37","Perdu"
"4W1J8XH4","2022-08-23 40:15","Combiné","Perdu","8.11","","","0.00","7","Vainqueur","S. Nehwal","","35411723","Tennis","1.40","Gagné"
"4W1J8XH4","2022-08-23 40:15","Combiné","Perdu","8.11","","","0.00","7","Vainqueur","G.Lu","","35525781","Tennis","1.46","Perdu"
"4W17KSUH","2022-08-22 18:49","Combiné","Perdu","3.53","","","0.00","2","Résultat","Häcken","","31603137","","1.68","Gagné"
"4W17KSUH","2022-08-22 18:49","Combiné","Perdu","3.53","","","0.00","2","Résultat","Bohemians 1905","","35475277","","2.10","Perdu"
"4W0TXNUS","2022-08-22 12:27","Combiné","Perdu","107.85","","","0.00","8","Résultat","Wuhan Three Towns FC","","35073589","Football","1.43","Gagné"
"4W0TXNUS","2022-08-22 12:27","Combiné","Perdu","107.85","","","0.00","8","Résultat","Sepsi OSK","","34416417","Football","2.15","Gagné"
"4W0TXNUS","2022-08-22 12:27","Combiné","Perdu","107.85","","","0.00","8","Résultat","Vozdovac","","34139411","Football","1.66","Gagné"
